conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Unnamed: 0
1863015797398098343,Sun Dec 01 01:02:09 +0000 2024,0,@mkusumawijaya @cucunyasoekiman Mengapa jumlah penduduk yang menurun justru berbahaya pak? Boleh tahu penjelasannya Pantauan saya banyak org KTP Jogja yg lebih memilih tinggal di luar Ring Road tetapi tetap ber-KTP Jogja utk kebutuhan zonasi sekolah anak. Rumah yg di kota mereka jadikan kos/ kontrakan,1863025760610758886,,mkusumawijaya,in,Special District of Yogyakarta,0,2,0,https://x.com/mmiieenn_/status/1863025760610758886,1539133650,mmiieenn_,
1862722489341853934,Sun Dec 01 00:07:49 +0000 2024,1,@ENS53311139 @prabowo Betul bos menurutku dg sistem ZONASI mau dijadikan sama rasa Sama rata Tdk ada lagi sekolah unggulan!,1863012087934722322,,ENS53311139,in,,0,0,0,https://x.com/Harun80609721/status/1863012087934722322,1249339618903748608,Harun80609721,
1862363127494713613,Sun Dec 01 00:07:30 +0000 2024,0,@Bambangmulyonoo Apa nggak boleh anak presiden mencari jabatan legal dengan pemilihan langsung demi keadilan pendidikan diadakan zonasi,1863012009643839557,,Bambangmulyonoo,in,,0,0,0,https://x.com/SultanH04160212/status/1863012009643839557,1417090160328470533,SultanH04160212,
1774081833996812786,Sat Mar 30 20:53:00 +0000 2024,4,@bayufikri98 @RandomWorldWar Inilaahhh pentingnya perencanaan tata ruang dan zonasi wilayah. Tapi negara kita selalu menyepelekannya!,1774178032686973074,,bayufikri98,in,,0,1,0,https://x.com/kepalamumet/status/1774178032686973074,1145638263220125696,kepalamumet,
1774135567674163564,Sat Mar 30 20:40:56 +0000 2024,0,@nujulpakeje jirr lahh zonasi,1774174998565118170,,noejerapah,in,,0,0,0,https://x.com/diyyns/status/1774174998565118170,1316509170414153729,diyyns,
1774105530241515598,Sat Mar 30 16:04:54 +0000 2024,36,240330 | Ddudung~ Apakah harimu menyenangkan? Aku juga beristirahat dengan baik hari ini Aku juga minum kopi hari ini tanpa henti Aku zonasi sambil mendengarkan lagu di kafe ,1774105530241515598,,,in,Indonesia,0,1,8,https://x.com/chen_indonesia/status/1774105530241515598,752753499914375168,chen_indonesia,
1774099799127834685,Sat Mar 30 15:42:07 +0000 2024,0,bsk anakku sma nya di padma smp nya di pawit biar zonasi ke ugm,1774099799127834685,,,in,,0,0,0,https://x.com/naayayshl/status/1774099799127834685,1460597040719618049,naayayshl,
1774096593945493602,Sat Mar 30 15:35:01 +0000 2024,0,@RaaStarlt Masuk rrque jalur zonasi nih bos,1774098009451876654,,RaaStarlt,in,Any pronouns | Homophobic dni.,0,0,0,https://x.com/orchidbtterfly/status/1774098009451876654,1509354279500279809,orchidbtterfly,
1774080825577062622,Sat Mar 30 14:26:44 +0000 2024,0,kuota zonasi bisa dikurangin aja ga.... mau nangis banget,1774080825577062622,,,in,,0,0,0,https://x.com/tulipsez/status/1774080825577062622,1738228859278172160,tulipsez,
1774068852613402793,Sat Mar 30 13:39:09 +0000 2024,0,Lebih baik pemerataan jumlah sekolah dibanding maksi. Anaknya Pak RK jg pernah dirugiin oleh zonasi kan? Ginilah org tolol kalo dikasih kekuasaan. Bbrp org aja mampu korupsi 270+T gmn kalo kebuka semua hilirisasi ugal2an ini? Bisa lgsg maju negara kita gaperlu nunggu 2045. Tai,1774068852613402793,,,in,,0,0,0,https://x.com/Ulteriorsname/status/1774068852613402793,1356237024743706624,Ulteriorsname,
1774067943976112291,Sat Mar 30 13:35:33 +0000 2024,0,Yaalloh bisa gasi masuk unpad jalur zonasi,1774067943976112291,,,in,Bandung,0,0,0,https://x.com/hotpot61229/status/1774067943976112291,1339709480020242432,hotpot61229,
1774055301257580717,Sat Mar 30 12:45:18 +0000 2024,0,1. Kejar beasiswa. Dulu bener bener ga tau apa yang namanya beasiswa. Kayak gue tau gue pinter. Tapi keluarga milih ya udah sekolah yang penting murah Padahal waktu itu ga ada sistim zonasi dan seharusnya gue bisa belajar di sekolah yang selama ini gue impikan.,1774055301257580717,,,in,fangirling for happy life,0,1,0,https://x.com/asaanya_/status/1774055301257580717,1524426808955109376,asaanya_,
1773706913408242108,Sat Mar 30 10:54:04 +0000 2024,0,@syopbee @tanyakanrl Nek zona waru melbu zonasi tayo,1774027306128044111,,syopbee,in,天堂,0,1,0,https://x.com/zuiaicha/status/1774027306128044111,1131910509194694656,zuiaicha,
1773942546970169794,Sat Mar 30 10:15:28 +0000 2024,0,@kangsodiq_ asa beuki legeg.. beda basa deukeut jeung bo2tohmah puta poto nyetadion.. jug jdiweh walikota.. ges weh.. purlap.. tos teu simpatik abimah basa zonasi weuh solusi teu bs nanaon mnehna alesan anakna ge k swasta.. dihhhh.. nepika demo2 ka dinas unggal poe.. walikota kur angkat tgn,1774017593680261398,,kangsodiq_,in,"Kota Bandung, Jawa Barat",0,1,0,https://x.com/KawalPersib/status/1774017593680261398,1088680893961519104,KawalPersib,
1773700076872831468,Sat Mar 30 10:11:52 +0000 2024,0,@tanyarlfes waktu masuk SD nanti hrs baik-baik ya sama temen disana. oh iya besok SMP ada zonasi tp kamu bisa masuk SMP 1 krn punya prestasi tp kamunya ga pede dan berulang lagi di SMP km bisa masuk SMA 1 tp malah ga pede padahal bisa masuk. kalopun bsk mau masuk MAN tolong jangan.,1774016688641675364,,tanyarlfes,in,Indonesia,0,0,0,https://x.com/sugamein/status/1774016688641675364,1497844256601669638,sugamein,
1773706913408242108,Sat Mar 30 07:53:15 +0000 2024,0,@tanyakanrl Harusnya SMP lebih rajin belajar dan bakal milih masuk SMA daripada SMK (kalo bkn karena zonasi aku masuk SMA kali ya) ,1773981802845421664,,tanyakanrl,in,she / her,0,0,0,https://x.com/mayocozz/status/1773981802845421664,1275029938916036609,mayocozz,
1773724300136358044,Sat Mar 30 07:26:33 +0000 2024,0,@XnetizenID @zakiberkata Kalau bangunnya sesuai zonasi gempa dan rencana beban gempa sesuai isnyaAllah aman,1773975084182487321,,XnetizenID,in,Jl.Ps.Kembang,0,0,0,https://x.com/ur_s1ster/status/1773975084182487321,2437321029,ur_s1ster,
1773970237630956026,Sat Mar 30 07:14:33 +0000 2024,1,@slayoneverythin Bapakku bikin KK baru yg ada namanya Revalina anak dr temen mas sepupu pengen di sekolahin deket kota. Krn sekolah sekarang kan pake zonasi. Jadi punya adek cuman ga tinggal dirumah ,1773972064090685513,,slayoneverythin,in,Bikini Bottom,0,1,0,https://x.com/HouseMarici/status/1773972064090685513,1613748474645991425,HouseMarici,
1773948032557662394,Sat Mar 30 05:39:03 +0000 2024,0,Aku juga lebih pilih SMA yg deket rumah ae lah waktu itu masi zonasi,1773948032557662394,,,in,,0,0,0,https://x.com/cilchulm/status/1773948032557662394,1552647704353726464,cilchulm,
1773945441513840932,Sat Mar 30 05:28:46 +0000 2024,0,pindah rumah ke deket SMA favorit biar dapet skor zonasi tinggi,1773945441513840932,,,in,,0,0,0,https://x.com/kkiimh/status/1773945441513840932,1230277994515578880,kkiimh,
1773834225122529359,Fri Mar 29 22:06:50 +0000 2024,0,ui gamau ada zonasi aja? tar gue pindah ke rumah @currysyeah https://t.co/txoazK4p2s,1773834225122529359,https://pbs.twimg.com/media/GJ3s07xakAA4YNj.jpg,,in,,0,2,0,https://x.com/cangkkul/status/1773834225122529359,1416375538873106436,cangkkul,
1773706913408242108,Fri Mar 29 21:28:29 +0000 2024,0,@tanyakanrl aku bakal trabas daftar SMA pake jalur zonasi dan prestasi. karena pas jaman ku katanya kalo daftar kedua nya bakal kena diskualifikasi. gegara itu pas dlu dpt pengumuman snbp aku selalu mikir klo sekolah disini pasti aku bisa kuliah dr jalur SNBP ,1773824573655650810,,tanyakanrl,in,RANT || DNF,0,0,0,https://x.com/CHAW00MIN/status/1773824573655650810,1556215036699217920,CHAW00MIN,
1773822647136375001,Fri Mar 29 21:20:52 +0000 2024,1,Lalu bagaimana aku bisa paham Apalagi alam bawah sadar ku Seakan mengajakku untuk menetap Meski dalam persembunyian Dan tanpa sepengetahuan Bagaimana yaaa Apa ya lanjut aja Apa mundur saja Ahhh Tuhan bagaimana yaa Aku hanya manusia kerdil tanpa logika tentang rasa,1773822657399832727,,shintabanuarti_,in,,0,0,0,https://x.com/shintabanuarti_/status/1773822657399832727,1156014244078313473,shintabanuarti_,
1773822647136375001,Fri Mar 29 21:20:50 +0000 2024,1,Manusia yang selalu ngangong Ada tanda besar pun tidak mampu memahami Diajak ngobrol kalau aku tidak tertarik dengan topiknya Pasti tidak akan menaruh perhatian Nahh apalagi ini tanda Yang notabennya hanya sebatas ya tanda Tanpa keterangan yang jelas Bahwa baik atau buruk,1773822649669706182,,shintabanuarti_,in,,0,1,0,https://x.com/shintabanuarti_/status/1773822649669706182,1156014244078313473,shintabanuarti_,
1773822647136375001,Fri Mar 29 21:20:49 +0000 2024,1,Lagi lagiiiiii Apa sebenarnya ini tanda yaa Hanya saja aku tidak menganggapnya sebagai tanda Tapi apa tujuannya yaa Untuk tinggal atau meninggalkan Untuk mengharapkan atau melupakan Halahhh selalu saja begini Pada dasarnya itu Aku Yang sedari dulu menjadi manusia,1773822647136375001,,,in,,0,1,0,https://x.com/shintabanuarti_/status/1773822647136375001,1156014244078313473,shintabanuarti_,
1773817947703902401,Fri Mar 29 21:06:20 +0000 2024,0,mau merayu keluarga kecilku untuk pindah ke srikana kalo unair beneran buka jalur zonasi,1773819002109981100,,necturnus,in,platform 9¾,0,0,0,https://x.com/necturnus/status/1773819002109981100,1744219827542376448,necturnus,
1773817947703902401,Fri Mar 29 21:02:09 +0000 2024,0,tiba-tiba kepikiran unair kapan buka jalur zonasi ya,1773817947703902401,,,in,platform 9¾,0,1,0,https://x.com/necturnus/status/1773817947703902401,1744219827542376448,necturnus,
1773787333621592169,Fri Mar 29 19:02:55 +0000 2024,0,@chocomintbluu Sulit banget ldr ini mau bukberpun gabisaaa Mana bukber onlen juga beda zonasi waktu,1773787941208514580,,chocomintbluu,in,,0,0,0,https://x.com/wo__ons/status/1773787941208514580,1237321242899648514,wo__ons,
1773771548199104540,Fri Mar 29 17:58:33 +0000 2024,0,Saking kecewa nya bapak ku sampe bohong ke orang kl aku masuk SMA itu karena zonasi padahal emang akunya aja yang bodoh,1773771744169640310,,lyratara,in,,0,0,0,https://x.com/lyratara/status/1773771744169640310,1443064561213468673,lyratara,
1773770029584249250,Fri Mar 29 17:51:44 +0000 2024,0,Ini ui gk minat buka jalur zonasi kh biar gue langsung masuk,1773770029584249250,,,in,,0,0,0,https://x.com/kuromilks_/status/1773770029584249250,1368525273059094531,kuromilks_,
1773725898044568057,Fri Mar 29 15:37:02 +0000 2024,0,@Fhytagoras TAHUN INI ZONASI KT DIURUTIN BERDASARKAN AP SIH BJIRTTT kan prioritas zona tuh TRS YG USIA USIA ITU MASIH ADA NGGA SIH,1773736131546480671,,Fhytagoras,in,27’,0,1,0,https://x.com/_efkaui/status/1773736131546480671,1429060369704648705,_efkaui,
1773722724575375736,Fri Mar 29 14:43:46 +0000 2024,0,Baru mau sedih udah ngakak aja Anjirlah sistem zonasi https://t.co/PHuLIboSNc,1773722724575375736,https://pbs.twimg.com/media/GJ2HargaIAA_cR2.jpg,,in,Bogor,0,0,0,https://x.com/Yagami_Reni/status/1773722724575375736,363744858,Yagami_Reni,
1773721790252261619,Fri Mar 29 14:40:03 +0000 2024,0,gwej strong. ketolak zonasi ketolak snbp apalah itu.. gwej pasti bisa punya jakun ui yang punya gwej sendiri tanpa minjem-minjem ‍️ dear all my family just trust me and believe in me.,1773721790252261619,,,in,rivia,0,1,0,https://x.com/pegangiman/status/1773721790252261619,1247870824075255809,pegangiman,
1773010904877051922,Fri Mar 29 00:35:21 +0000 2024,0,@din_dimsum @apralzolam Iya dong. Klo buka klinik sesuai zonasi dan tingkat penyebaran penduduk tentu bisa bayar semua. Klinik itu dibangun dgn apotek serta dokter2 specialis dokter2 biasanya kerjasama &gt;50% bagi hasil. Kebanyakan klinik di jawa ecek2 dokter2 banyk jdi gampang dibodohi pemilik klinik.,1773509212423037116,,din_dimsum,in,"Manado, Indonesia",4,2,0,https://x.com/Ronaldchristy/status/1773509212423037116,90397637,Ronaldchristy,
1748164495778979957,Fri Mar 29 00:14:09 +0000 2024,0,@eDzulfikar untuk plan baik yg negeri malah SMA nya SD dan SMP kalau bisa swasta... atau SD swasta SMP-SMA negeri yg kualitas. byk ortu siasat begitu kmudian saat kelas 8 ramai byk pindah KK untuk persiapan anaknya masuk ke SMA yg dimau ppdb jalur zonasi,1773503878111342828,,eDzulfikar,in,Indonesia,0,1,0,https://x.com/furthersouthth/status/1773503878111342828,17422270,furthersouthth,
1773241589365670288,Thu Mar 28 23:56:46 +0000 2024,0,@lanakila94 @apralzolam Makanya klinik àbal2 bu. Di bangun cuman demi dapat pasien bpjs tanpa bisa mengukur kemampuan dan zonasi,1773499505213866323,,lanakila94,in,"Manado, Indonesia",0,1,0,https://x.com/Ronaldchristy/status/1773499505213866323,90397637,Ronaldchristy,
1773494300426555416,Thu Mar 28 23:36:05 +0000 2024,2,Kepala BNNK Magelang Kombes Pol. Drs. Daniel Y. Katiandagho beserta seluruh Staff (Zonasi Kota Magelang dan Kabupaten Purworejo) mengucapkan : Selamat memperingati Wafat Isa Al-Masih 29 Maret 2024. Semoga kesucian dan kebijaksanaan-Nya senantiasa mewarnai hidup kita 🇮🇩🇮🇩 https://t.co/O7Zl2ywflV,1773494300426555416,https://pbs.twimg.com/media/GJy3qYcbAAAErhp.jpg,,in,"Mertoyudan, Indonesia",0,0,0,https://x.com/infobnn_kab_mgl/status/1773494300426555416,1302791540390027264,infobnn_kab_mgl,
1773198328257269998,Thu Mar 28 18:02:10 +0000 2024,1,@bukanaila @sbmptnfess Sans itu belom tentu bener soalnya gw liat liat komennya banyak yg dari sekolah top trus ga keterima tahun ini banyak padahal taun lalu banyak keterima ini bisa jadi gegara peralihan dari sistem ppdb masuk sma nya yg diganti jadi 50% zonasi jd kualitasnya udah beda jauh ama dulu,1773410266690261439,,bukanaila,in,"Osaka-shi Konohana-ku, Osaka",0,1,0,https://x.com/nyenyenyesrr/status/1773410266690261439,1525784754741989376,nyenyenyesrr,
1773321026547671535,Thu Mar 28 16:01:48 +0000 2024,0,@akunbbn Wkwk emang sistem zonasi?,1773379973317054834,,akunbbn,in,"FUB free, M.I.A.",0,1,0,https://x.com/storlard/status/1773379973317054834,790052680890658816,storlard,
1773295223247946194,Thu Mar 28 15:29:39 +0000 2024,0,@sbmptnfess Sorry oot kalo snbt itu ngutamain yang satu zonasi juga atau engga ya? Makasihh,1773371884119154872,,sbmptnfess,in,itzy only🩷,0,1,0,https://x.com/choiliasweety/status/1773371884119154872,1297481053016223744,choiliasweety,
1773145490344849792,Thu Mar 28 15:24:25 +0000 2024,21,@sbmptnfess jadi anak jogja harus bersaing keras sejak kelas 1 smp atau bahkan sd demi tiga sma ini. jadi kalo kalimat beli kursi dsb itu krg pantas sih kak wkwkw karna ya even masuk lewat jalur zonasi pun masi harus pake aspd ibarat km gapunya otak pintar ya km gabisa masuk kesitu.,1773370565530669346,,poeusieii,in,"Yogyakarta, Indonesia",0,0,1,https://x.com/poeusieii/status/1773370565530669346,1585629865595707394,poeusieii,
1773283839911039012,Thu Mar 28 15:11:49 +0000 2024,1,@afathngantuk @ardi_tama1 Itulah pak org gampang sekali bikin klinik tanpa ngerti zonasi dan penyebaran penduduk. Pemerintah tanpa aturan membiarkan tata ruang kota sembrawut. Yg jadi klinik abal2 dokter polos yg gampang dibodohi dan dibayar murah. Yg penting dapat duit dari bpjs.,1773367395865842065,,afathngantuk,in,"Manado, Indonesia",0,1,0,https://x.com/Ronaldchristy/status/1773367395865842065,90397637,Ronaldchristy,
1773251418545164736,Thu Mar 28 14:09:22 +0000 2024,1,@terghantung zonasi,1773351680840458578,,terghantung,in,,0,1,0,https://x.com/isiloptidur/status/1773351680840458578,1344299069317890048,isiloptidur,
1773339431161696329,Thu Mar 28 13:20:42 +0000 2024,0,Kuota XL MURAH Full reguler 24 Jam Tanpa dibagi-bagi waktu/zonasi. #zonauang https://t.co/va6H9yCtul https://t.co/neDvS08tSO,1773339431161696329,https://pbs.twimg.com/media/GJwqzybaQAAbWro.jpg,,in,"Semarang, Jawa Tengah",1,1,0,https://x.com/KoichiSamsudin/status/1773339431161696329,1256899544467435522,KoichiSamsudin,
1773237703871508652,Thu Mar 28 12:53:08 +0000 2024,0,@april90002 @kamenbertopeng @Mumettipis @SiaranBolaLive Ibaratnya kalo punya darah Indonesia itu seperti masuk sekolah lewat jalur zonasi karena ada kedekatan jd dipermudah. Sementara yg tidak punya darah Indonesia itu mesti ibaratnya lewat jalur prestasi utk menguji apakah negara ini butuh/layak merekrut orang seperti dia.,1773332493959082202,,8x2pz73u6tk535n,in,,0,1,0,https://x.com/8x2pz73u6tk535n/status/1773332493959082202,1315562021996306432,8x2pz73u6tk535n,
1773237703871508652,Thu Mar 28 12:53:04 +0000 2024,0,@gatauapasihya @kamenbertopeng @Mumettipis @SiaranBolaLive Ibaratnya kalo punya darah Indonesia itu seperti masuk sekolah lewat jalur zonasi karena ada kedekatan jd dipermudah. Sementara yg tidak punya darah Indonesia itu mesti ibaratnya lewat jalur prestasi utk menguji apakah negara ini butuh/layak merekrut orang seperti dia.,1773332480587714826,,8x2pz73u6tk535n,in,,0,1,0,https://x.com/8x2pz73u6tk535n/status/1773332480587714826,1315562021996306432,8x2pz73u6tk535n,
1773319993142431868,Thu Mar 28 12:03:27 +0000 2024,3,jujur dulu waktu gue smp gue ngira kalo masuk ptn tuh pake jalur zonasi ,1773319993142431868,,,in,he/him,0,0,0,https://x.com/zhinszy/status/1773319993142431868,1721540867905945601,zhinszy,
1773145490344849792,Thu Mar 28 11:36:04 +0000 2024,22,@rhdinsky @sbmptnfess Iyaa btull aku as anak jogja malah lebih suka sistem rapot dan ujian(aspd un dll) dibanding zonasi KEK AKHHHH ZONASI MENYEBALKAN KEKK LEBIH IKHLAS UJIANNNN,1773313101322187084,,rhdinsky,in,,0,0,0,https://x.com/aku_permenk0p1/status/1773313101322187084,1313572065434193920,aku_permenk0p1,
1773305718147277031,Thu Mar 28 11:06:44 +0000 2024,0,Setiap melakukan perubahan kebijakan di bidang pendidikan pemerintah selalu abai kondisi di lapangan. Mereka hny memberi komando dari kantor tanpa memetakan kondisi sesungguhnya di sekolah sekolah. Sistem zonasi tp sekolah tak di bangun. Hadeh.... https://t.co/sovQJqYj17,1773305718147277031,,,in,,0,0,0,https://x.com/SimbolonBilma/status/1773305718147277031,1551434984371564546,SimbolonBilma,
1772988488587133293,Thu Mar 28 10:11:53 +0000 2024,0,@roseetopia @rizalavarrel zonasi x,1773291917465284895,,roseetopia,in,,0,0,0,https://x.com/Anto48742483/status/1773291917465284895,1154226449672314880,Anto48742483,
1773136247852003798,Thu Mar 28 01:22:49 +0000 2024,1,@HatsuyukiKuro TBH sistem zonasi bisa jalan kalo: sekolah uda merata fasilitas dan staffnya sekolah cukup banyak untuk menampung murid Padahal kan belom rata masih ada istilah sekolah favorit lah sekolah banyak undangan lah T_T,1773158773307113606,,HatsuyukiKuro,in,,0,1,0,https://x.com/Simpupitubah/status/1773158773307113606,1361918835926867973,Simpupitubah,
1772808044407300479,Thu Mar 28 01:05:57 +0000 2024,2,@ApriliaLin Harusnya bukan seragamnya yg diganti tapi sistemnya gak zonasi kayak sekarang..jadinya apa? Pembohongan ..maunya pemerataan persamaan tapi ketidak siapa.,1773154528969244725,,ApriliaLin,in,Gang Ikhlas,0,1,0,https://x.com/Zakiya_arvan/status/1773154528969244725,1637045371741552640,Zakiya_arvan,
1773137469514436990,Thu Mar 28 01:03:18 +0000 2024,0,@eyeonthecosmic ga bisa zonasi kah,1773153861999485009,,eyeonthecosmic,in,unfiltered,0,1,0,https://x.com/alatusm/status/1773153861999485009,1337403182725488640,alatusm,
1773137469514436990,Thu Mar 28 01:01:42 +0000 2024,0,@eyeonthecosmic kepri aja 90 ga lolos jalur prestasi sih gue kemarin jadinya zonasi wowkwok,1773153458712924474,,eyeonthecosmic,in,unfiltered,0,2,0,https://x.com/alatusm/status/1773153458712924474,1337403182725488640,alatusm,
1773136247852003798,Thu Mar 28 00:59:38 +0000 2024,0,@HatsuyukiKuro Iya..kenapa sih ada sistem zonasi? Menurut aku malah gak efektif tw ada sistem itu.. trs juga justru kadang mempersulit siswa yang pengen sekolah di sekolah tertentu tp krn dy gak dapet sekolah yg disitu akhirnya harus sekolah di tempat yg jauh jauh.. gak jelas bgt sistem zonasi,1773152935960055898,,HatsuyukiKuro,in,Bernkastel Kingdom,0,2,0,https://x.com/EvarieBern/status/1773152935960055898,1675719987632427008,EvarieBern,
1773136247852003798,Wed Mar 27 23:59:50 +0000 2024,0,@HatsuyukiKuro lowkey sistem zonasi termasuk diskriminasi dan ngerusak tatanan sekolah,1773137889678774776,,HatsuyukiKuro,in,Indonesia,0,1,0,https://x.com/slfatah/status/1773137889678774776,2940060228,slfatah,
1773137013312512186,Wed Mar 27 23:56:21 +0000 2024,0,Masalah zonasi penerimaan siswa SMA di Jateng saja nggak kelar pengen memberantas korupsi di RI... Ngimpi kowe @ganjarpranowo ,1773137013312512186,,,in,"Karanganyar, lereng Lawu",0,0,0,https://x.com/ariefbudiawan7/status/1773137013312512186,714965442,ariefbudiawan7,
1773136247852003798,Wed Mar 27 23:53:19 +0000 2024,12,Kualitas anak di SMA negeri aku dulu berubah drastis cuy dulu karna masuknya harus adu nilai mostly anak nya pinter dan rajin Sekarang ngadu umur ama zonasi jadi ga sedikit yg sekolah cuman biar lulus tapi ga beneran belajar. Bahkan pada bolos dan ada yg ga naik sedih,1773136247852003798,,,in,,0,6,0,https://x.com/HatsuyukiKuro/status/1773136247852003798,1736649630946078720,HatsuyukiKuro,
1773134677559095748,Wed Mar 27 23:47:05 +0000 2024,0,zonasi kali ah,1773134677559095748,,,in,,0,1,0,https://x.com/mendawamkan/status/1773134677559095748,1278857120935362565,mendawamkan,
1772808044407300479,Wed Mar 27 23:01:47 +0000 2024,1,@ApriliaLin Kl gw sih bukan ributin seragam tp cara penyaringan masuk sekolah negeri!! Jaman dlu penyaringan ya pake nilai/NEM jadi dlu bebas pilih sekolah unggulan.. Masa skrg skolah masuk pake umur/zonasi !!,1773123279043039432,,ApriliaLin,in,indonesia,0,0,0,https://x.com/Ketiakhot/status/1773123279043039432,403863402,Ketiakhot,
1773106456683786742,Wed Mar 27 21:54:56 +0000 2024,0,Lewat Zonasi,1773106456683786742,,,in,E V E R Y W H E R E,0,1,0,https://x.com/NdngWhyu/status/1773106456683786742,118583901,NdngWhyu,
1773082856614461621,Wed Mar 27 20:21:09 +0000 2024,1,Gue jg benci bangat sm nadiem. Sampe sekaeang masih nyalahin dia kalo gue gabisa dapet sekolah impian gara gara nilai persentil dan zonasi yg ga jelas itu,1773082856614461621,,,in,,0,0,0,https://x.com/akunndah/status/1773082856614461621,1604074498189594624,akunndah,
1773057410044715510,Wed Mar 27 18:50:01 +0000 2024,0,@temennyadafa gaada asrama spp terus pake zonasi,1773059920767713304,,PussiPepsiCola,in,,0,0,0,https://x.com/adityarightnow/status/1773059920767713304,1457911353289543684,adityarightnow,
1773057410044715510,Wed Mar 27 18:49:04 +0000 2024,5,konteks sekolah unggulan yang biasanya memungut uang pembangunan dan spp zonasi menjadi ancaman sebab biasanya pungutan akan dihapus. apa bisa sekolah tersebut memberikan fasilitas unggulan dengan uang subsidi pemerintah? jelas tidak. zonasi menjadi titik awal cont,1773059682854109665,,adityarightnow,in,,0,1,0,https://x.com/adityarightnow/status/1773059682854109665,1457911353289543684,adityarightnow,
1773057410044715510,Wed Mar 27 18:49:03 +0000 2024,1,zonasi merupakan instrumen untuk meratakan pendidikan dasar. harapannya sekolah tidak terkotak-kotakan antara yang unggulan dan non unggulan. namun apa bisa sebuah sekolah unggulan yang disokong oleh sdm siswanya yang berkualitas tetap mempertahankan cont,1773059675698667989,,adityarightnow,in,,0,1,0,https://x.com/adityarightnow/status/1773059675698667989,1457911353289543684,adityarightnow,
1773057410044715510,Wed Mar 27 18:40:03 +0000 2024,18,apresiasi sedikit untuk anak yang bercita-cita untuk masuk jubel. namun jubel mulai tahun ini menggunakan sistem zonasi dan tanpa asrama. apa yakin jubel akan sama seperti yang dulu?,1773057410044715510,,,in,,3,9,3,https://x.com/adityarightnow/status/1773057410044715510,1457911353289543684,adityarightnow,
1772649723993722994,Wed Mar 27 17:43:41 +0000 2024,0,@wandawlnn16 @sbmptnfess kok bs?? msuk negri ny lwt jalur prestasi apa zonasi?? soalnya aku gagal 3 jalur (prestasi zonasi sm umur) jd aku di swasta,1773043227790057733,,wandawlnn16,in,,0,1,0,https://x.com/ayumie_enak/status/1773043227790057733,1284412425920372739,ayumie_enak,
1773042691812610114,Wed Mar 27 17:41:33 +0000 2024,0,Sirkel akibat zonasi,1773042691812610114,,,in,Indonesia,0,0,0,https://x.com/husk4r/status/1773042691812610114,328860307,husk4r,
1773018508734955995,Wed Mar 27 17:03:22 +0000 2024,0,@DisyeFardiani Apakah dampak angkatan Zonasi? Pernah baca buku soal data sekolah Favorit yg siswanya pada pinter bukan karna sekolahnya bagus. Tapi karna siswa yg pinter (udh dari sananya) emang pada daftar ke sekolah itu. Zonasi bikin siswa pinter yg bisa daftar jadi berkurang cmiiw.,1773033079944184015,,DisyeFardiani,in,indonesia,0,1,0,https://x.com/dewi_nur_aeni/status/1773033079944184015,66970486,dewi_nur_aeni,
1772981239575675248,Wed Mar 27 14:30:03 +0000 2024,0,@horangiepawz_ Iya bener gara2 zonasi persaingan nya jd makin ketat,1772994498609496182,,horangiepawz_,in,sbt & fan acc | carat only❕,0,0,0,https://x.com/joshuamochi/status/1772994498609496182,1741391097329516544,joshuamochi,
1772981239575675248,Wed Mar 27 14:19:29 +0000 2024,0,@horangiepawz_ tergantung kamu milih zonasi atau prestasi kalo prestasi susah trus sering kegeser peringkatnya..,1772991840171524561,,horangiepawz_,in,proud to be an armycarat,0,0,0,https://x.com/lpxmhe/status/1772991840171524561,1371396944640155660,lpxmhe,
1772981239575675248,Wed Mar 27 13:43:46 +0000 2024,0,@horangiepawz_ tergantung dom dan jalur yg dipilih sih di aku susah bagi sebagian orang karena terkendala zonasi sama halnya SNBP aku juga berjuang dari nilai kalo misal dari akademik gak lolos pasti lebih susah soalnya harus ngejar zonasi dan jalur lain ,1772982849148256280,,horangiepawz_,in,Caratland; 97년 ⋆ ,0,1,0,https://x.com/cheworchwe/status/1772982849148256280,1388179744957485059,cheworchwe,
1772981239575675248,Wed Mar 27 13:40:50 +0000 2024,0,@horangiepawz_ zonasi masi ada gaksih,1772982113094013133,,horangiepawz_,in,"caratland, 42, bunnies",0,1,0,https://x.com/j_acoustiicc/status/1772982113094013133,1680929470394544134,j_acoustiicc,
1772041730495496620,Wed Mar 27 13:22:51 +0000 2024,0,@tqete @ImsorryLZJ @Encang_ajja @izoelsaka Iya sekarang susah pada ngakalin juga zonasi kalau prestasi kudu nilai tinggi itupun sedikit yg masuk,1772977586559160574,,tqete,in,"Jkt, Yk, Clp, krmnjw",0,0,0,https://x.com/titiprinduku/status/1772977586559160574,797807262,titiprinduku,
1772970080319517002,Wed Mar 27 12:53:01 +0000 2024,0,Serius pusing bgtpenentuan bisa lanjut ke jenjang smp tuh diliat dari hasil rapot dari kelas 4 5 6 tapi masih pake metode zonasiau ah pusing lama2 ama metode belajar abad ini..,1772970080319517002,,,in,"Magelang, Jawa Tengah",0,0,0,https://x.com/urchanmander/status/1772970080319517002,846479904,urchanmander,
